0.010838
0.011343
0.011872
0.012425
0.013004
0.013611
0.014245
0.014909
0.015604
0.016331
0.017092
0.017889
0.018723
0.019596
0.020509
0.021465
0.022465
0.023513
0.024609
0.025756
0.026956
0.028212
0.029527
0.030904
0.032344
0.033852
0.03543
0.037081
0.038809
0.040618
0.042512
0.044493
0.046567
0.048737
0.051009
0.053387
0.055875
0.05848
0.061205
0.064058
0.067044
0.070169
0.073439
0.076863
0.080445
0.084195
0.088119
0.092226
0.096525
0.10102
0.10573
0.11066
0.11582
0.12122
0.12687
0.13278
0.13897
0.14545
0.15223
0.15932
0.16675
0.17452
0.18266
0.19117
0.20008
0.20941
0.21917
0.22938
0.24007
0.25126
0.26297
0.27523
0.28806
0.30149
0.31554
0.33025
0.34564
0.36175
0.37861
0.39626
0.41473
0.43406
0.45429
0.47547
0.49763
0.52082
0.5451
0.57051
0.5971
0.62493
0.65406
0.68455
0.71645
0.74985
0.7848
0.82138
0.85966
0.89973
0.94167
0.98556
1.0315
1.0896
1.1476
1.2057
1.2637
1.3218
1.3798
1.4379
1.4959
1.5539
1.612
1.7006
1.7892
1.8778
1.9664
2.055
2.1436
2.2322
2.3208
2.4094
2.498
2.6542
2.8104
2.9666
3.1228
3.279
3.4352
3.5914
3.7476
3.9038
4.06
4.3031
4.5463
4.7895
5.0326
5.2758
5.5189
5.7621
6.0052
6.2484
6.4915
6.8487
7.2058
7.5629
7.9201
8.2773
8.6344
8.9916
9.3487
9.7058
10.063
10.64
11.217
11.794
12.371
12.948
13.525
14.102
14.679
15.256
15.833
16.057
16.282
16.506
16.73
16.955
17.18
17.404
17.628
17.853
18.078
18.408
18.738
19.068
19.398
19.728
20.058
20.388
20.718
21.048
21.378
21.725
22.072
22.419
22.766
23.113
23.459
23.806
24.153
24.5
24.847
25.27
25.693
26.117
26.54
26.963
27.386
27.809
28.233
28.656
29.079
30.696
32.313
33.931
35.548
37.165
38.782
40.399
42.017
43.634
45.251
47.053
48.855
50.657
52.459
54.261
56.064
57.866
59.668
61.47
63.272
63.484
63.696
63.909
64.121
64.333
64.545
64.757
64.97
65.182
65.394
65.244
65.095
64.945
64.795
64.646
64.496
64.346
64.197
64.047
63.898
62.851
61.805
60.759
59.712
58.666
57.62
56.573
55.527
54.481
53.435
54.298
55.162
56.026
56.89
57.754
58.658
59.577
60.511
61.459
62.422
